timestamp,114CR004_RDT_Est6,115RACV206Y6,115RACV206Y9,115RACV206P20,115RACR004L2P80,ampel_s,115RACR004L1Y8,115AIX010,115AIX001,115AIX008,CO13_V0304S01,115RACR004L1Y3,115RACR004L2Y5,115RACR004L1P20,115RACV206P80,CO13_V0306P03,115AIX003,115AIX005,115AIX006,115AIX007,CO13_TI12032-B,115RACV206Y2,115RACR004L2Y6,115RACR004L1P80,115AIX012,115RACR004L2Y4,115RACV206Y4,115RACR004L1Y1,115AIX011,115AIX002,115FE204_SSM_MV_SLIP,115RACR004L1Y9,115RACR004L1Y5,115RACV206Y3,115RACR004L2Y3,CO13_V0306T01,ampel_n,115RACV206Y7,115RACR004L2Y8,115AIX009,CO13_115FE204TIT,115FE204_02M1RUN,114CR004_RDT_Est5,115RACR004L2Y9,115AIX013,CO13_V0304E01,114CR004_RDT_Des1,115RACR004L1Y2,115RACV206Y5,115AIX004,CO13_115FE204PIT,114CR004_RDT_Est2,114CR004_RDT_Est3,CO13_TI12032-A,115RACR004L2Y7,115CR004Motor,114CR004_RDT_Est1,115RACR004L1Y4,115RACV206Y8,115RACR004L2P20,115LIT12040A,CO13_TT12038,114CR004_RDT_Des2,114CR004_RDT_Est4,115RACR004L2Y2,115LIT12040E,115RACR004L2Y1,115RACR004L1Y7,115RACR004L1Y6,115RACV206Y1,115FE204_02M2RUN
2024-09-26 00:17:52,,,,,,0,,"21,51","195,24","15,76",,,,,,,"195,76","799,76","408,25","390,19",,,,,"14,92",,,,"18,63","196,76",,,,,,,0,,,"14,69",,,,,"19,76",,,,,"212,76",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:17:53,,,,,,0,,"20,26","195,91","14,74",,,,,,,"194,74","798,49","407,74","389,74",,,,,"14,58",,,,"18,74","195,94",,,,,,,0,,,"14,44",,,,,"19,26",,,,,"211,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:17:54,,,,,,0,,"20,62","195,58","13,74",,,,,,,"193,74","796,23","406,74","388,74",,,,,"14,25",,,,"17,92","195,69",,,,,,,0,,,"14,19",,,,,"19,74",,,,,"210,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:17:55,,,,,,0,,"19,12","195,25","13,26",,,,,,,"192,74","793,49","405,74","387,74",,,,,"13,87",,,,"17,58","195,44",,,,,,,0,,,"13,62",,,,,"18,74",,,,,"209,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:17:56,,,,,,0,,"18,75","194,75","13,87",,,,,,,"191,75","791,25","404,75","386,75",,,,,"13,38",,,,"17,25","195,19",,,,,,,0,,,"12,13",,,,,"18,25",,,,,"209,32",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:17:57,,,,,,0,,"21,24","193,76","13,38",,,,,,,"191,24","788,76","403,76","385,76",,,,,"13,24",,,,"19,63","194,76",,,,,,,0,,,"11,72",,,,,"20,43",,,,,"210,57",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:17:58,,,,,,0,,"22,24","192,76","12,51",,,,,,,"192,24","788,36","403,24","385,04",,,,,"13,76",,,,"28,24","193,64",,,,,,,0,,,"14,24",,,,,"25,24",,,,,"211,82",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:17:59,,,,,,0,,"23,77","191,75","11,26",,,,,,,"193,25","789,87","404,25","385,21",,,,,"13,26",,,,"28,49","192,13",,,,,,,0,,,"15,26",,,,,"26,26",,,,,"213,07",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:00,"53,0","53,63","30,84","0,06","6,59",0,"5,66","25,49","190,49","11,87","510,0","43,41","41,94","0,89","2,89","14,03","194,51","791,26","405,51","385,37","56,8","88,38","17,59","5,9","14,26","21,23","57,58","93,55","27,26","190,74",,"4,4","44,7","69,56","41,02","35,9",0,"43,78","5,11","16,26",,,"56,99","3,96","26,74","167,84","30,0","53,74","80,77","214,77",,"46,0","64,0","60,3","9,58","86,57","55,0","23,15","34,32","1,16",,"44,0","33,0","56,0","50,96",,"90,5","10,57","19,25","97,54",
2024-09-26 00:18:01,,,,,,0,,"23,94","188,75","11,38",,,,,,,"196,25","792,25","407,13","385,54",,,,,"15,25",,,,"27,5","189,75",,,,,,,0,,,"17,75",,,,,"25,75",,,,,"217,25",,,,,,,,,,,"68,25",,,,,"0,0",,,,,
2024-09-26 00:18:02,,,,,,0,,"23,69","187,75","11,48",,,,,,,"197,24","793,24","407,62","385,71",,,,,"16,25",,,,"25,95","188,76",,,,,,,0,,,"20,24",,,,,"24,92",,,,,"218,48",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:03,,,,,,0,,"23,44","187,08","12,28",,,,,,,"198,24","794,24","408,24","385,87",,,,,"16,52",,,,"25,75","188,06",,,,,,,0,,,"20,76",,,,,"24,58",,,,,"220,24",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:04,,,,,,0,,"23,19","187,42","10,24",,,,,,,"198,88","794,92","408,92","385,92",,,,,"15,24",,,,"25,55","188,31",,,,,,,0,,,"20,49",,,,,"24,25",,,,,"221,24",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:05,,,,,,0,,"23,51","187,75","10,87",,,,,,,"198,38","794,58","408,58","385,58",,,,,"15,74",,,,"25,35","188,56",,,,,,,0,,,"20,98",,,,,"24,26",,,,,"221,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:06,,,,,,0,,"24,74","188,13","10,37",,,,,,,"197,74","794,25","408,25","385,25",,,,,"15,13",,,,"25,15","188,81",,,,,,,0,,,"18,51",,,,,"24,62",,,,,"220,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:07,,,,,,0,,"23,74","188,63","10,51",,,,,,,"196,49","792,98","407,49","384,74",,,,,"15,63",,,,"24,23","189,26",,,,,,,0,,,"19,87",,,,,"23,12",,,,,"218,98",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:08,,,,,,0,,"22,94","188,91","11,5",,,,,,,"194,75","789,25","405,75","383,5",,,,,"15,5",,,,"22,5","190,13",,,,,,,0,,,"19,38",,,,,"22,25",,,,,"215,5",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:09,,,,,,0,,"22,69","188,58","9,76",,,,,,,"193,27","785,79","404,27","381,51",,,,,"13,94",,,,"23,92","190,63",,,,,,,0,,,"18,94",,,,,"22,96",,,,,"213,27",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:10,,,,,,0,,"22,44","188,25","9,26",,,,,,,"190,49","780,72","401,49","379,49",,,,,"13,69",,,,"23,58","191,09",,,,,,,0,,,"18,69",,,,,"22,79",,,,,"210,23",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:11,,,,,,0,,"22,19","187,91","9,74",,,,,,,"188,62","776,11","399,49","377,49",,,,,"13,44",,,,"23,25","191,42",,,,,,,0,,,"18,44",,,,,"22,63",,,,,"207,49",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:12,,,,,,0,,"22,13","187,58","8,74",,,,,,,"187,12","772,61","397,49","375,49",,,,,"13,19",,,,"23,26","191,75",,,,,,,0,,,"18,19",,,,,"22,46",,,,,"205,49",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:13,,,,,,0,,"22,63","187,25","8,51",,,,,,,"185,96","769,49","395,74","373,74",,,,,"13,26",,,,"23,74","191,74",,,,,,,0,,,"17,75",,,,,"22,29",,,,,"203,94",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:14,,,,,,0,,"22,62","186,75","9,0",,,,,,,"185,79","767,5","394,5","372,75",,,,,"13,25",,,,"22,75","190,75",,,,,,,0,,,"16,75",,,,,"22,13",,,,,"203,69",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:15,,,,,,0,,"21,12","185,76","6,24",,,,,,,"185,62","765,27","392,76","371,76",,,,,"11,24",,,,"21,51","189,51",,,,,,,0,,,"16,24",,,,,"21,51",,,,,"203,44",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:16,,,,,,0,,"20,13","184,74","7,13",,,,,,,"185,46","762,49","391,74","370,74",,,,,"11,74",,,,"19,74","187,87",,,,,,,0,,,"16,74",,,,,"20,13",,,,,"203,19",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:17,,,,,,0,,"20,63","183,74","7,63",,,,,,,"185,29","760,23","390,49","369,74",,,,,"11,26",,,,"19,51","187,37",,,,,,,0,,,"15,9",,,,,"20,63",,,,,"202,87",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:18,,,,,,0,,"20,94","183,06","7,49",,,,,,,"185,12","757,49","388,74","368,74",,,,,"11,74",,,,"20,74","186,74",,,,,,,1,,,"15,5",,,,,"20,74",,,,,"202,37",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:19,,,,,,0,,"20,69","183,31","6,25",,,,,,,"184,91","756,25","387,92","368,25",,,,,"11,13",,,,"20,25","186,13",,,,,,,1,,,"15,1",,,,,"20,25",,,,,"201,87",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:20,,,,,,0,,"20,44","183,56","7,49",,,,,,,"184,58","756,76","387,58","368,76",,,,,"11,63",,,,"20,51","186,63",,,,,,,1,,,"14,7",,,,,"20,76",,,,,"201,37",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:21,,,,,,0,,"20,19","183,81","9,26",,,,,,,"184,25","755,74","387,25","367,92",,,,,"11,74",,,,"19,38","187,13",,,,,,,1,,,"14,3",,,,,"19,74",,,,,"200,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:22,,,,,,0,,"20,26","184,26","9,49",,,,,,,"183,74","754,74","386,74","367,58",,,,,"10,74",,,,"20,88","187,63",,,,,,,1,,,"14,26",,,,,"19,51",,,,,"199,49",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:23,,,,,,0,,"20,49","185,26","6,98",,,,,,,"182,74","753,49","385,74","367,25",,,,,"9,74",,,,"21,23","187,95",,,,,,,1,,,"14,74",,,,,"20,49",,,,,"197,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:24,,,,,,0,,"18,23","185,96","3,23",,,,,,,"181,49","751,23","384,74","366,74",,,,,"8,49",,,,"19,13","187,75",,,,,,,1,,,"13,75",,,,,"18,74",,,,,"196,49",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:25,,,,,,0,,"16,5","185,82","2,51",,,,,,,"179,5","748,25","383,5","365,75",,,,,"7,5",,,,"19,62","187,55",,,,,,,1,,,"12,75",,,,,"18,25",,,,,"194,75",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:26,,,,,,0,,"18,12","185,68","6,27",,,,,,,"177,76","745,51","381,51","364,76",,,,,"8,76",,,,"19,27","187,35",,,,,,,1,,,"11,76",,,,,"18,51",,,,,"193,76",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:27,,,,,,0,,"18,62","185,54","3,74",,,,,,,"176,74","743,23","379,74","363,49",,,,,"7,74",,,,"17,26","187,15","0,0",,,,,,1,,,"10,74","39,94","1,0",,,"17,51",,,,,"192,74","1025,65",,,,,,,,,,,,,,,,,,,,"1,0"
2024-09-26 00:18:28,,,,,,0,,"18,49","185,39","2,23",,,,,,,"176,13","740,74","378,74","362,26",,,,,"6,49",,,,"17,74","186,74",,,,,,,1,,,"9,91",,,,,"18,49",,,,,"191,96",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:29,,,,,,0,,"17,13","185,25","0,13",,,,,,,"176,63","739,74","377,74","362,74",,,,,"4,92",,,,"16,92","185,74",,,,,,,1,,,"9,58",,,,,"17,13",,,,,"191,82",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:30,,,,,,0,,"17,63","185,11","0,63",,,,,,,"176,96","738,74","376,74","361,87",,,,,"4,58",,,,"16,58","184,74",,,,,,,1,,,"9,25",,,,,"17,63",,,,,"191,68",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:31,,,,,,0,,"17,75","184,87","0,75",,,,,,,"176,82","737,75","375,75","361,38",,,,,"4,25",,,,"16,25","183,75",,,,,,,1,,,"8,5",,,,,"17,5",,,,,"191,54",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:32,,,,,,0,,"16,64","184,37","0,32",,,,,,,"176,68","736,51","374,76","360,92",,,,,"3,76",,,,"16,24","182,76",,,,,,,1,,,"6,76",,,,,"16,24",,,,,"191,39",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:33,,,,,,0,,"15,14","183,87","1,66",,,,,,,"176,54","734,75","373,75","360,58",,,,,"3,13",,,,"16,5","181,75",,,,,,,1,,,"5,74",,,,,"16,5",,,,,"191,25",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:34,,,,,,0,,"14,49","183,37","3,0",,,,,,,"176,39","733,51","372,76","360,25",,,,,"3,63",,,,"14,92","181,08",,,,,,,1,,,"4,74",,,,,"15,24",,,,,"191,11",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:35,,,,,,0,,"15,74","183,26","2,98",,,,,,,"176,25","732,13","371,62","359,92",,,,,"3,49",,,,"14,58","181,42",,,,,,,1,,,"4,51",,,,,"15,74",,,,,"190,87",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:36,,,,,,0,,"15,25","184,26","0,77",,,,,,,"176,11","732,63","370,12","359,58",,,,,"2,77",,,,"14,25","181,75",,,,,,,1,,,"6,51",,,,,"14,83",,,,,"190,37",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:37,,,,,,0,,"16,25","185,13","5,01",,,,,,,"175,5","732,5","368,62","359,25",,,,,"6,51",,,,"13,75","182,25",,,,,,,1,,,"8,75",,,,,"14,16",,,,,"189,75",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:38,,,,,,0,,"16,76","185,63","10,76",,,,,,,"172,79","728,33","367,12","357,79",,,,,"11,24",,,,"12,51","182,76",,,,,,,1,,,"11,49",,,,,"13,5",,,,,"187,79",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:39,,,,,,0,,"15,5","185,87","9,76",,,,,,,"168,25","719,25","365,75","353,5",,,,,"12,26",,,,"11,25","181,95",,,,,,,1,,,"13,25",,,,,"13,26",,,,,"183,75",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:40,,,,,,0,,"14,24","185,37","9,24",,,,,,,"166,12","716,76","365,12","351,76",,,,,"13,26",,,,"12,49","181,75",,,,,,,1,,,"14,97",,,,,"14,26",,,,,"183,12",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:41,,,,,,0,,"14,49","185,51","10,77",,,,,,,"166,62","716,51","365,62","351,26",,,,,"14,77",,,,"13,23","181,55",,,,,,,1,,,"18,77",,,,,"14,23",,,,,"183,62",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:42,,,,,,0,,"13,51","186,68","13,77",,,,,,,"167,12","718,51","366,06","352,51",,,,,"17,77",,,,"11,26","181,35",,,,,,,1,,,"21,77",,,,,"12,26",,,,,"184,26",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:43,,,,,,0,,"15,26","185,43","17,25",,,,,,,"167,62","720,25","366,31","354,25",,,,,"21,25",,,,"12,75","181,15",,,,,,,1,,,"25,25",,,,,"13,5",,,,,"184,87",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:44,,,,,,0,,"16,26","184,18","22,46",,,,,,,"167,76","720,76","366,56","354,76",,,,,"25,97",,,,"14,88","181,49",,,,,,,1,,,"29,49",,,,,"15,24",,,,,"184,37",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:45,,,,,,0,,"16,49","182,93","29,04",,,,,,,"167,51","719,23","366,81","353,23",,,,,"30,79",,,,"14,38","182,49",,,,,,,1,,,"32,53",,,,,"15,49",,,,,"184,51",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:46,,,,,,0,,"17,3","182,51","36,28",,,,,,,"169,51","719,04","367,77","352,02",,,,,"37,02",,,,"15,28","181,26",,,,,,,1,,,"37,77",,,,,"15,79",,,,,"186,51",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:47,,,,,,0,,"26,04","184,26","41,02",,,,,,,"171,51","725,77","370,51","355,26",,,,,"41,28",,,,"21,55","182,77",,,,,,,1,,,"41,28",,,,,"23,3",,,,,"187,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:48,,,,,,0,,"32,26","190,87","45,28",,,,,,,"173,5","737,44","375,57","362,12",,,,,"45,77",,,,"30,02","188,32",,,,,,,1,,,"45,51",,,,,"30,77",,,,,"187,76",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:49,,,,,,0,,"32,87","207,0","48,87",,,,,,,"175,49","766,76","387,51","380,25",,,,,"47,9",,,,"32,87","198,25",,,,,,,1,,,"47,25",,,,,"32,87",,,,,"190,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:50,,,,,,0,,"32,37","204,73","48,37",,,,,,,"177,97","774,91","392,97","382,7",,,,,"47,5",,,,"32,37","199,24",,,,,,,1,,,"47,88",,,,,"32,37",,,,,"193,49",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:51,,,,,,0,,"31,87","208,53","47,91",,,,,,,"180,91","785,53","399,06","389,53",,,,,"47,1",,,,"31,74","200,26",,,,,,,1,,,"47,38",,,,,"31,74",,,,,"194,87",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:52,,,,,,0,,"31,37","214,53","47,58",,,,,,,"180,58","797,65","411,06","395,53",,,,,"46,7",,,,"30,74","207,38",,,,,,,1,,,"46,87",,,,,"30,87",,,,,"194,37",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:53,,,,,,0,,"30,74","223,34","47,25",,,,,,,"180,25","824,85","420,77","404,08",,,,,"46,3",,,,"29,74","227,02",,,,,,,1,,,"46,37",,,,,"30,37",,,,,"193,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:54,,,,,,0,,"29,91","237,02","46,91",,,,,,,"180,63","841,55","424,53","417,02",,,,,"45,94",,,,"28,87","231,28",,,,,,,1,,,"45,91",,,,,"29,74",,,,,"193,26",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:55,,,,,,0,,"29,58","239,91","46,58",,,,,,,"183,11","850,76","429,5","421,0",,,,,"45,69",,,,"28,37","234,75",,,,,,,1,,,"45,58",,,,,"28,91",,,,,"194,75",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:56,,,,,,0,,"29,25","239,58","46,25",,,,,,,"185,24","856,12","430,76","424,49",,,,,"45,44",,,,"27,87","234,24",,,,,,,1,,,"45,25",,,,,"28,58",,,,,"196,76",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:57,,,,,,0,,"28,74","239,25","45,87",,,,,,,"185,95","856,62","430,26","426,13",,,,,"45,19",,,,"27,37","234,74",,,,,,,1,,,"44,74",,,,,"28,25",,,,,"196,26",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:58,,,,,,0,,"27,87","239,51","45,37",,,,,,,"185,75","857,51","431,51","426,63",,,,,"44,74",,,,"26,62","233,74",,,,,,,1,,,"43,74",,,,,"27,74",,,,,"197,51",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:18:59,,,,,,0,,"27,37","243,3","44,74",,,,,,,"185,55","861,04","432,74","429,3",,,,,"43,87",,,,"25,12","233,26",,,,,,,1,,,"42,83",,,,,"26,74",,,,,"198,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:00,"53,0","56,21","32,53","0,05","6,59",0,"11,83","26,74","250,77","43,91","483,08","69,02","41,94","0,46","2,76","15,05","185,35","868,02","431,66","436,77","56,88","89,68","17,59","3,75","43,37","21,23","59,51","98,69","24,51","234,26",,"9,26","72,91","70,07","41,02","35,6",0,"46,13","5,11","42,17",,,"57,0","3,96","25,87","171,51","30,0","81,94","82,45","197,74",,"46,0","64,0","60,3","9,58","85,04","55,0","43,63","36,17","1,16",,"43,8","33,0","56,0","50,96",,"90,5","21,49","37,17","99,74",
2024-09-26 00:19:01,,,,,,0,,"25,91","252,5","43,58",,,,,,,"185,15","870,0","430,33","438,0",,,,,"42,75",,,,"25,5","234,62",,,,,,,0,,,"41,5",,,,,"25,38",,,,,"196,75",,,,,,,,,,,"67,56",,,,,"0,0",,,,,
2024-09-26 00:19:02,,,,,,0,,"25,58","248,81","43,25",,,,,,,"184,76","863,84","428,99","432,81",,,,,"41,92",,,,"23,51","233,12",,,,,,,0,,,"40,92",,,,,"24,76",,,,,"195,94",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:03,,,,,,0,,"25,25","241,74","42,74",,,,,,,"183,91","853,23","427,23","425,62",,,,,"41,58",,,,"21,87","231,23",,,,,,,0,,,"40,58",,,,,"23,87",,,,,"195,69",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:04,,,,,,0,,"24,87","240,74","41,87",,,,,,,"183,58","849,98","424,49","424,12",,,,,"41,25",,,,"21,37","228,49",,,,,,,0,,,"40,25",,,,,"23,37",,,,,"195,44",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:05,,,,,,0,,"24,37","240,08","41,37",,,,,,,"183,25","847,51","423,77","423,13",,,,,"40,74",,,,"21,51","227,77",,,,,,,0,,,"39,74",,,,,"23,26",,,,,"195,19",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:06,,,,,,0,,"23,74","240,42","40,87",,,,,,,"183,26","848,23","424,98","423,63",,,,,"39,87",,,,"22,87","229,49",,,,,,,0,,,"38,87",,,,,"23,74",,,,,"194,75",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:07,,,,,,0,,"22,95","240,75","40,38",,,,,,,"183,5","845,25","421,5","423,75",,,,,"39,38",,,,"22,38","227,75",,,,,,,0,,,"38,38",,,,,"22,87",,,,,"193,75",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:08,,,,,,0,,"22,75","240,27","39,84",,,,,,,"181,76","841,54","419,51","422,03",,,,,"38,84",,,,"21,76","226,27",,,,,,,0,,,"37,88",,,,,"22,37",,,,,"193,24",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:09,,,,,,0,,"22,55","237,74","39,17",,,,,,,"180,74","835,98","417,49","418,49",,,,,"38,17",,,,"20,49","223,87",,,,,,,0,,,"37,38",,,,,"21,74",,,,,"193,49",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:10,,,,,,0,,"22,35","236,91","38,5",,,,,,,"179,74","831,98","415,23","416,49",,,,,"37,5",,,,"18,74","223,37",,,,,,,0,,,"36,74",,,,,"20,74",,,,,"191,49",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:11,,,,,,0,,"22,15","236,58","37,74",,,,,,,"178,87","828,74","413,08","414,96",,,,,"36,74",,,,"18,26","222,94",,,,,,,0,,,"35,74",,,,,"19,87",,,,,"190,08",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:12,,,,,,0,,"21,49","236,25","36,75",,,,,,,"178,37","828,13","413,42","414,82",,,,,"35,87",,,,"18,74","222,69",,,,,,,0,,,"34,87",,,,,"19,37",,,,,"190,42",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:13,,,,,,0,,"20,13","235,87","35,75",,,,,,,"178,25","828,62","413,75","414,68",,,,,"35,38",,,,"17,91","222,44",,,,,,,0,,,"34,38",,,,,"18,91",,,,,"190,75",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:14,,,,,,0,,"20,63","235,37","35,24",,,,,,,"179,24","828,88","413,88","414,54",,,,,"34,88",,,,"17,58","222,19",,,,,,,0,,,"33,95",,,,,"18,58",,,,,"191,08",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:15,,,,,,0,,"20,74","234,87","35,74",,,,,,,"180,06","828,38","413,38","414,39",,,,,"34,38",,,,"17,25","221,74",,,,,,,0,,,"33,75",,,,,"18,25",,,,,"191,42",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:16,,,,,,0,,"19,74","234,37","34,49",,,,,,,"180,31","827,49","412,74","414,25",,,,,"33,74",,,,"16,74","220,74",,,,,,,0,,,"33,55",,,,,"17,87",,,,,"191,75",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:17,,,,,,0,,"18,74","233,74","32,74",,,,,,,"180,56","825,74","411,74","414,11",,,,,"32,87",,,,"15,87","219,87",,,,,,,0,,,"33,35",,,,,"17,37",,,,,"191,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:18,,,,,,0,,"18,51","232,74","31,87",,,,,,,"180,81","824,49","410,74","413,74",,,,,"32,37",,,,"15,37","219,37",,,,,,,0,,,"33,15",,,,,"16,87",,,,,"190,91",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:19,,,,,,0,,"19,75","231,75","31,38",,,,,,,"180,87","822,25","409,5","412,75",,,,,"31,75",,,,"14,5","218,75",,,,,,,0,,,"32,75",,,,,"16,38",,,,,"190,58",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:20,,,,,,0,,"18,76","230,76","30,51",,,,,,,"180,37","819,27","407,76","411,51",,,,,"30,76",,,,"12,76","217,76",,,,,,,0,,,"31,76",,,,,"15,76",,,,,"190,25",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:21,,,,,,0,,"17,49","229,74","28,49",,,,,,,"179,87","816,74","406,87","409,74",,,,,"29,74",,,,"11,87","217,13",,,,,,,0,,,"30,74",,,,,"14,74",,,,,"189,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:22,,,,,,0,,"16,77","228,74","26,87",,,,,,,"179,37","815,23","406,37","408,49",,,,,"28,74",,,,"11,37","217,63",,,,,,,0,,,"29,74",,,,,"14,26",,,,,"188,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:23,,,,,,0,,"18,49","227,87","26,37",,,,,,,"178,74","812,49","405,74","406,74",,,,,"27,74",,,,"10,74","217,74",,,,,,,0,,,"28,74",,,,,"14,74",,,,,"187,91",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:24,,,,,,0,,"16,74","227,37","25,74",,,,,,,"177,74","810,23","404,49","405,49",,,,,"26,74",,,,"9,74","216,74",,,,,,,0,,,"27,49",,,,,"13,74",,,,,"187,58",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:25,,,,,,0,,"16,26","226,74","26,28",,,,,,,"176,74","806,98","402,74","403,49",,,,,"26,51",,,,"9,13","215,74",,,,,,,0,,,"25,87",,,,,"12,91",,,,,"187,25",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:26,,,,,,0,,"16,49","225,74","30,26",,,,,,,"175,74","802,98","401,49","401,49",,,,,"27,91",,,,"9,63","214,74",,,,,,,0,,,"25,37",,,,,"12,58",,,,,"186,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:27,,,,,,0,,"14,74","224,74","30,74",,,,,,,"174,74","798,72","399,49","399,23",,,,,"27,58",,,,"9,49","213,74","0,0",,,,,,0,,,"25,51","39,8","1,0",,,"12,25",,,,,"185,74","1033,36",,,,,,,,,,,,,,,,,,,,"1,0"
2024-09-26 00:19:28,,,,,,0,,"13,74","223,49","29,74",,,,,,,"173,49","793,47","397,23","396,23",,,,,"27,25",,,,"8,26","212,49",,,,,,,0,,,"26,49",,,,,"11,74",,,,,"184,74",,,,,,,,,,,,,,,,,,,,,
2024-09-26 00:19:29,,,,,,0,,"13,51","221,49","28,74",,,,,,,"172,13","788,49","394,74","393,49",,,,,"26,74",,,,"8,49","210,87",,,,,,,0,,,"24,74",,,,,"10,87",,,,,"184,08",,,,,,,,,,,,,,,,,,,,,
